accident_key,time_key,location_key,weather_key,road_key,severity,num_vehicles,num_casualties,speed_limit
773,3,1,5,9,3,1,1,30
774,21,1,1,2,3,1,1,30
775,90,2,5,9,3,2,1,70
776,22,1,1,9,2,2,1,70
777,68,2,1,7,2,1,3,50
778,29,1,1,8,3,4,2,30
779,115,1,1,9,3,1,1,50
780,21,2,1,13,3,2,3,40
781,92,1,1,2,3,3,1,30
782,12,1,1,2,3,2,1,40
783,106,1,1,9,3,2,2,60
784,50,2,1,13,2,1,1,30
785,97,2,1,2,3,2,3,20
786,156,1,1,24,3,2,2,30
787,117,2,1,32,3,2,1,30
788,50,1,1,25,1,2,2,70
789,43,1,2,17,3,2,1,60
790,78,2,8,17,3,5,1,60
791,30,1,2,3,3,2,1,30
792,84,1,1,7,3,2,1,70
793,30,2,1,2,3,3,1,30
794,60,1,1,9,2,5,1,40
795,23,1,1,11,3,2,1,30
796,5,1,1,9,3,1,2,30
797,10,2,2,9,3,1,1,30
798,8,1,6,2,3,2,1,30
799,110,1,1,2,3,5,1,60
800,139,2,5,21,3,4,2,50
801,119,1,1,3,3,2,1,30
802,121,2,1,2,1,2,1,70
803,13,1,1,7,3,2,2,20
804,103,1,1,13,3,3,1,30
805,139,1,1,3,3,2,1,60
806,20,2,4,9,3,2,3,40
807,122,1,1,6,3,3,1,60
808,7,1,1,7,3,2,1,70
809,53,1,1,9,3,1,1,30
810,22,1,8,2,3,4,1,30
811,85,1,1,7,3,1,1,20
812,21,2,1,7,3,1,1,30
813,94,2,1,13,3,1,1,60
814,55,1,1,7,3,2,2,30
815,78,2,7,7,3,2,2,50
816,103,1,1,13,3,1,1,30
817,95,1,2,16,2,1,1,30
818,115,1,1,2,3,2,1,20
819,71,1,3,2,3,2,3,30
820,84,1,2,5,3,1,2,30
821,44,2,4,25,3,2,4,40
822,70,2,1,7,3,4,1,40
823,61,1,1,3,3,2,1,30
824,130,1,4,7,3,1,1,60
825,15,1,1,11,3,4,2,70
826,52,1,1,11,3,2,1,30
827,10,1,1,9,2,3,1,30
828,33,2,4,9,3,2,1,30
829,32,1,1,7,3,1,1,50
830,50,1,1,9,3,1,1,70
831,10,1,5,5,3,1,1,30
832,65,1,2,2,3,1,3,60
833,52,1,1,7,3,1,1,70
834,31,2,1,12,2,1,2,30
835,74,1,1,3,3,2,2,40
836,129,1,1,2,3,1,1,30
837,111,1,1,25,2,2,1,60
838,157,1,1,2,3,1,1,50
839,23,1,1,2,3,4,2,30
840,139,1,7,29,2,4,1,60
841,10,1,1,13,3,1,4,30
842,12,2,5,7,3,3,1,30
843,34,1,5,3,3,1,1,40
844,65,2,1,2,2,3,3,30
845,56,1,1,16,3,4,2,70
846,62,2,6,25,3,1,2,50
847,127,2,1,8,2,1,2,20
848,28,1,1,23,3,1,2,30
849,130,1,1,16,3,2,3,40
850,111,1,1,2,2,4,2,30
851,70,2,1,9,3,3,2,30
852,48,2,4,3,3,1,3,60
853,29,1,1,9,2,2,1,30
854,101,1,1,25,3,1,1,30
855,111,1,8,9,2,1,3,50
856,71,1,3,11,3,1,2,30
857,25,2,1,9,3,1,2,50
858,127,1,2,2,3,2,2,30
859,64,1,1,11,3,2,3,30
860,60,1,4,26,3,4,1,20
861,25,1,2,7,2,2,1,30
862,157,1,1,9,2,2,1,30
863,47,2,1,10,3,2,1,30
864,136,1,8,6,3,2,1,20
865,86,1,1,2,3,1,1,30
866,13,1,4,22,3,4,1,30
867,79,2,2,3,3,2,1,60
868,3,2,1,3,3,2,1,30
869,123,2,1,9,3,2,1,30
870,97,2,1,2,1,2,2,60
871,44,2,1,9,3,2,1,20
872,83,2,2,26,3,2,2,30
873,144,1,8,7,2,1,2,30
874,116,2,1,2,3,3,3,30
875,35,1,2,6,3,1,3,30
876,61,2,4,2,3,3,1,30
877,68,1,1,2,3,2,1,60
878,130,1,2,9,3,1,1,70
879,158,1,4,9,3,1,1,30
880,3,2,2,2,3,3,3,50
881,75,1,1,2,3,3,1,60
882,5,2,1,10,3,1,1,30
883,74,1,1,17,3,1,2,30
884,78,2,8,2,3,2,1,30
885,146,1,1,25,3,2,1,70
886,31,1,1,2,2,2,1,60
887,95,2,1,16,3,3,1,30
888,114,1,1,25,3,4,1,30
889,6,1,1,10,3,2,1,30
890,136,1,1,10,3,2,1,30
891,71,1,1,30,2,2,2,30
892,148,2,2,10,3,2,2,70
893,113,2,1,13,3,2,1,70
894,50,1,1,7,2,2,2,30
895,94,2,1,3,3,3,2,40
896,1,1,6,16,3,2,1,30
897,44,1,2,9,3,2,1,30
898,28,2,1,2,3,2,1,30
899,86,1,1,2,3,2,1,60
900,17,1,2,5,3,2,4,30
901,88,2,1,7,3,2,2,30
902,25,1,1,2,3,2,3,30
903,62,2,6,2,3,3,2,70
904,109,1,1,2,3,2,1,30
905,131,1,1,13,2,1,2,30
906,49,1,1,10,3,2,1,60
907,108,1,8,9,3,2,3,30
908,117,1,2,2,2,4,2,60
909,61,2,8,11,2,2,2,60
910,85,1,1,12,3,2,1,60
911,105,1,3,9,3,4,1,70
912,24,1,1,9,3,2,1,30
913,22,1,1,9,3,3,1,30
914,32,1,1,2,3,3,3,30
915,47,1,1,2,3,2,2,70
916,84,1,1,16,3,2,1,30
917,104,2,1,31,2,3,2,60
918,51,2,1,17,3,1,1,70
919,97,2,1,17,3,1,1,30
920,71,1,1,13,3,1,1,30
921,50,2,5,7,3,2,2,40
922,145,2,8,3,3,1,1,30
923,87,1,5,2,3,2,1,30
924,48,2,1,9,3,2,1,30
925,14,1,1,25,3,2,3,20
926,56,2,1,13,3,2,1,30
927,77,1,1,4,3,4,1,40
928,33,2,1,9,3,1,1,30
929,97,1,1,2,3,5,1,30
930,28,1,5,3,3,1,1,20
931,82,1,2,7,3,2,1,70
932,130,2,1,2,3,2,1,50
933,43,1,1,3,3,3,4,30
934,30,1,1,7,3,1,4,50
935,56,1,2,2,3,3,1,30
936,79,1,1,2,3,2,1,30
937,68,1,1,2,3,2,1,60
938,88,2,3,14,3,2,1,60
939,119,1,2,2,3,1,1,30
940,117,1,1,25,3,2,1,40
941,112,1,4,9,3,2,1,30
942,45,2,3,16,3,1,1,60
943,56,1,1,3,3,1,1,50
944,60,2,1,25,3,1,3,20
945,159,1,1,3,3,1,4,30
946,47,2,1,7,3,5,1,60
947,13,1,1,2,3,1,3,50
948,60,2,5,2,3,1,4,50
949,63,1,1,9,3,2,2,40
950,97,1,2,2,3,5,1,30
951,14,1,1,7,3,2,1,60
952,122,1,1,7,2,1,3,30
953,131,1,8,8,3,1,3,50
954,85,1,2,2,3,2,1,70
955,13,2,1,9,3,2,1,40
956,105,1,8,7,3,3,1,60
957,42,1,5,14,3,1,1,30
958,86,1,1,2,3,1,1,60
959,24,1,1,25,3,2,1,40
960,59,1,3,6,3,1,1,30
961,17,2,6,9,3,1,1,30
962,29,1,1,2,3,3,1,30
963,7,1,1,25,2,1,3,50
964,144,2,1,12,3,5,1,50
965,105,1,2,9,3,2,1,30
966,11,2,7,13,3,2,1,30
967,125,2,1,7,3,2,1,30
968,89,1,1,2,3,2,3,30
969,74,2,6,2,2,1,2,30
970,62,1,2,2,3,2,1,40
971,77,1,1,2,3,2,1,60
972,61,1,1,9,3,2,3,30
973,70,1,2,6,3,2,4,50
974,139,2,1,9,3,2,2,30
975,134,2,3,9,3,1,1,50
976,85,1,1,9,3,1,1,30
977,7,2,1,26,3,2,1,30
978,123,1,1,2,3,2,1,50
979,4,1,2,3,2,1,1,30
980,130,2,1,2,3,1,1,60
981,81,1,5,23,3,2,1,30
982,111,2,1,7,2,2,3,30
983,66,1,1,2,3,3,1,30
984,124,1,1,9,3,2,1,40
985,121,1,3,9,3,1,1,70
986,100,2,1,18,3,3,2,60
987,68,1,8,9,3,2,1,30
988,73,1,1,7,3,5,2,30
989,19,2,6,12,2,2,2,40
990,69,1,1,2,3,2,1,40
991,64,1,1,2,3,3,2,30
992,94,1,1,7,3,1,1,30
993,147,1,1,9,3,1,2,60
994,76,1,1,5,3,1,1,30
995,101,1,3,2,3,2,4,40
996,130,1,1,2,3,2,3,30
997,74,1,1,2,2,1,1,30
998,156,2,2,2,3,2,4,60
999,43,2,5,9,3,2,1,60
1000,136,2,1,9,3,1,1,70
1001,137,2,1,2,3,4,1,30
1002,160,1,3,10,3,1,3,50
1003,55,2,1,9,3,2,1,30
1004,105,1,1,25,3,2,1,30
1005,78,1,1,3,3,2,1,60
1006,31,1,5,9,2,3,1,60
1007,9,2,1,9,3,2,1,30
1008,35,2,1,7,2,2,3,40
1009,154,1,1,2,2,2,3,30
1010,2,1,5,4,3,1,1,30
1011,25,1,2,11,3,1,2,40
1012,19,1,8,9,3,2,1,30
1013,89,1,1,2,3,2,2,30
1014,105,2,7,14,3,3,3,30
1015,104,2,1,5,3,2,2,30
1016,56,1,1,9,3,1,1,30
1017,67,1,1,13,3,5,1,30
1018,10,2,1,2,2,2,2,30
1019,82,2,1,2,3,1,1,70
1020,139,2,1,9,3,3,2,40
1021,29,2,2,16,2,2,1,40
1022,57,2,1,5,3,2,4,40
1023,88,1,1,2,3,2,1,30
1024,2,1,7,9,3,3,1,60
1025,56,2,1,13,3,2,1,40
1026,33,2,1,9,2,4,2,30
1027,100,1,1,2,3,2,2,30
1028,136,2,5,2,2,1,1,30
1029,30,1,1,2,2,1,1,40
1030,39,1,1,9,3,2,1,30
1031,9,1,1,7,3,4,1,30
1032,88,1,1,7,3,4,1,30
1033,123,1,3,9,3,1,1,30
1034,106,1,1,9,3,2,2,30
1035,67,1,1,12,3,1,1,40
1036,105,1,1,9,3,4,1,30
1037,131,1,1,5,3,2,3,20
1038,19,1,1,2,2,2,1,70
1039,83,2,2,7,3,1,2,20
1040,102,1,2,7,2,2,1,60
1041,54,2,1,25,3,2,1,30
1042,17,1,1,9,3,1,2,40
1043,74,2,1,2,3,2,1,30
1044,25,1,2,6,3,5,2,30
1045,22,1,1,7,3,1,1,30
1046,104,2,1,2,3,1,4,30
1047,32,2,1,13,3,2,1,30
1048,22,1,2,9,3,2,1,40
1049,77,1,1,9,3,2,4,30
1050,78,2,1,3,3,3,2,30
1051,43,2,2,11,3,2,1,30
1052,33,1,1,2,3,4,1,30
1053,27,1,5,2,3,1,1,30
1054,10,1,1,2,3,1,1,30
1055,61,2,2,2,2,2,2,30
1056,42,2,6,10,3,2,1,30
1057,141,2,1,2,3,1,2,30
1058,129,1,1,25,2,2,2,60
1059,25,1,1,10,2,1,1,60
1060,128,2,1,2,1,2,1,70
1061,65,1,1,9,3,2,3,30
1062,60,1,1,9,3,1,3,40
1063,127,1,2,7,3,2,1,30
1064,53,2,1,9,3,2,1,40
1065,120,1,1,16,3,2,1,30
1066,98,1,2,2,3,1,2,40
1067,24,2,1,7,3,2,3,70
1068,116,1,1,9,3,1,1,30
1069,161,1,1,2,3,1,2,60
1070,82,2,1,2,2,2,1,30
1071,122,1,2,2,3,1,1,30
1072,81,2,1,16,3,2,1,30
1073,83,2,1,10,3,2,1,30
1074,79,2,2,9,3,2,1,60
1075,44,1,1,2,3,2,1,30
1076,3,2,1,2,3,2,2,30
1077,22,1,1,14,3,2,1,30
1078,64,1,2,2,3,1,1,30
1079,36,1,5,13,3,1,2,50
1080,88,2,1,9,1,5,2,60
1081,78,2,3,23,3,2,3,30
1082,111,1,1,16,3,1,1,30
1083,64,2,1,9,2,4,1,40
1084,30,1,1,14,3,1,1,20
1085,3,2,1,9,3,2,3,30
1086,38,1,1,17,3,1,1,60
1087,76,1,2,7,2,1,1,30
1088,116,1,1,2,3,2,1,30
1089,122,2,1,32,3,4,1,30
1090,4,1,2,25,2,1,3,40
1091,80,1,1,13,3,2,1,70
1092,149,2,7,9,3,1,1,70
1093,103,2,1,2,2,1,1,60
1094,30,1,8,3,2,1,1,30
1095,49,1,2,2,3,2,2,40
1096,32,2,1,2,3,2,1,30
1097,13,2,1,9,3,1,2,30
1098,151,1,2,17,3,2,1,30
1099,106,1,1,7,3,2,1,30
1100,50,1,2,9,3,2,1,60
1101,70,1,1,7,3,1,1,30
1102,101,1,5,13,3,2,1,30
1103,20,1,1,7,3,2,2,30
1104,76,2,1,29,2,5,1,30
1105,15,1,1,3,3,2,1,30
1106,32,1,1,29,3,1,2,50
1107,89,2,1,9,3,4,1,40
1108,53,1,1,2,3,2,1,30
1109,52,1,2,7,3,2,1,30
1110,98,2,2,9,3,1,4,30
1111,42,2,1,11,3,2,1,50
1112,44,2,1,2,3,1,2,30
1113,105,1,1,9,3,1,4,30
1114,29,2,1,9,3,3,3,20
1115,114,1,1,2,3,2,2,30
1116,17,1,1,5,3,2,2,60
1117,35,2,5,2,3,1,2,30
1118,71,2,1,2,3,2,1,30
1119,9,2,2,7,3,1,1,50
1120,34,1,1,2,3,2,1,30
1121,40,2,1,2,3,2,1,40
1122,105,2,1,9,3,2,1,70
1123,129,2,1,10,3,2,1,30
1124,62,1,1,2,3,1,1,30
1125,17,1,1,16,3,2,1,30
1126,104,2,5,36,3,2,1,60
1127,48,1,1,2,2,5,2,30
1128,50,1,1,6,2,2,2,30
1129,84,1,3,6,3,2,1,60
1130,54,1,1,2,2,1,1,60
1131,71,1,1,6,3,4,1,30
1132,62,1,1,9,3,2,1,30
1133,69,1,1,2,3,3,2,60
1134,56,1,6,2,3,4,3,30
1135,23,1,1,3,2,1,1,60
1136,149,2,1,10,3,4,1,30
1137,66,2,4,2,3,2,1,30
1138,141,1,1,11,3,2,3,30
1139,40,1,1,3,3,2,3,30
1140,53,1,2,3,3,3,1,30
1141,155,2,1,2,3,2,1,60
1142,67,2,2,9,3,2,1,30
1143,30,1,1,2,1,1,4,60
1144,62,1,7,17,3,2,1,30
1145,81,2,4,6,3,2,1,30
1146,72,1,7,13,3,2,2,60
1147,26,1,1,16,3,2,4,30
1148,89,1,1,7,3,2,2,60
1149,89,1,8,9,3,2,1,30
1150,43,1,4,16,2,4,1,30
1151,40,1,1,25,3,2,1,70
1152,5,1,1,32,3,2,2,30
1153,76,1,2,7,2,2,1,30
1154,153,2,1,2,3,1,1,30
1155,56,1,1,9,2,2,1,30
1156,161,2,1,25,3,1,2,30
1157,42,2,1,2,1,1,3,70
1158,64,2,2,9,1,4,1,30
1159,35,1,1,2,2,5,1,30
1160,2,1,1,15,3,5,1,60
1161,86,1,2,9,2,2,3,60
1162,5,2,2,9,3,1,1,30
1163,111,2,5,10,3,2,2,30
1164,94,1,1,2,3,2,2,30
1165,60,1,7,9,3,1,1,20
1166,84,2,1,13,3,2,1,50
1167,90,2,5,2,2,2,2,30
1168,23,1,1,6,3,2,1,60
1169,46,1,1,2,3,1,2,40
1170,61,2,1,2,3,2,1,30
1171,54,1,1,2,2,2,1,30
1172,72,2,1,6,3,1,2,30
1173,103,1,1,3,2,2,3,30
1174,54,2,1,13,3,2,1,30
1175,65,2,1,3,3,2,4,60
1176,68,2,1,7,3,2,1,30
1177,21,1,1,9,3,1,3,20
1178,113,1,1,9,3,5,1,30
1179,60,1,1,2,3,2,1,30
1180,77,1,1,25,3,2,1,40
1181,78,2,4,17,2,2,2,60
1182,12,1,1,2,3,2,2,30
1183,89,1,3,2,3,1,1,30
1184,104,2,1,2,3,1,2,30
1185,106,1,1,3,3,2,1,60
1186,53,1,1,7,3,3,2,30
1187,1,1,2,2,3,3,1,30
1188,87,2,1,16,3,1,1,30
1189,86,1,2,9,3,2,3,30
1190,76,2,1,7,3,2,1,60
1191,116,1,1,37,3,3,3,30
1192,104,2,1,25,3,1,2,60
1193,67,1,1,2,3,2,3,30
1194,119,1,4,13,3,1,4,30
1195,42,1,1,2,3,2,1,40
1196,9,1,8,2,3,1,2,50
1197,162,2,1,9,2,3,2,30
1198,104,1,1,2,3,2,1,30
1199,29,1,1,19,3,4,3,30
1200,104,1,5,2,3,2,4,40
1201,93,1,1,2,3,2,2,30
1202,72,2,1,17,3,1,1,30
1203,101,2,1,11,3,2,1,50
1204,144,2,1,2,3,1,1,30
1205,42,2,1,13,2,1,2,70
1206,12,1,5,2,3,1,2,50
1207,95,1,1,3,3,1,1,40
1208,32,1,2,11,3,2,1,30
1209,42,1,1,2,2,3,1,70
1210,137,2,4,2,3,2,1,40
1211,52,2,1,22,3,2,4,30
1212,17,1,1,6,3,2,1,60
1213,80,1,1,7,3,1,2,20
1214,22,2,1,9,3,2,3,30
1215,10,2,1,7,3,3,1,20
1216,68,2,1,2,3,2,1,30
1217,127,2,1,7,3,3,2,50
1218,1,1,4,11,3,1,1,30
1219,52,1,1,7,3,5,1,30
1220,137,1,2,2,3,2,1,60
1221,48,1,1,9,3,1,4,70
1222,31,2,1,6,3,2,1,30
1223,65,2,2,9,2,1,2,50
1224,39,2,1,2,3,1,1,30
1225,9,1,1,8,3,1,2,40
1226,162,1,1,6,3,3,1,30
1227,25,1,1,11,2,2,1,50
1228,57,1,1,16,3,3,2,20
1229,85,1,3,2,3,2,1,30
1230,56,1,1,12,3,2,1,30
1231,65,2,4,9,3,2,3,60
1232,116,2,8,2,3,2,2,30
1233,91,1,1,11,3,1,1,30
1234,119,2,1,11,2,2,1,60
1235,15,2,8,17,3,1,2,30
1236,70,1,5,4,3,3,2,30
1237,139,1,7,2,3,1,1,30
1238,17,2,3,16,3,2,1,70
1239,8,1,8,7,3,2,3,30
1240,47,1,6,7,2,2,1,30
1241,56,1,1,2,3,2,1,40
1242,17,1,1,2,2,1,3,30
1243,18,2,1,9,3,2,2,30
1244,105,2,2,9,2,5,3,30
1245,52,2,1,2,3,2,2,30
1246,18,1,1,17,3,2,1,30
1247,24,1,7,7,3,2,2,30
1248,111,2,2,2,3,5,1,60
1249,20,1,2,13,3,3,1,70
1250,10,1,4,6,3,1,2,50
1251,134,1,1,9,3,2,1,30
1252,55,2,1,3,3,2,1,30
1253,18,2,4,11,3,2,1,30
1254,69,1,1,2,3,2,1,60
1255,90,1,1,2,3,2,1,30
1256,95,1,8,2,3,3,1,30
1257,97,1,2,6,3,1,1,50
1258,21,1,1,5,3,1,2,40
1259,29,1,1,6,3,2,1,30
1260,72,1,7,9,3,3,2,30
1261,48,2,3,2,3,1,1,30
1262,138,1,1,2,3,1,3,30
1263,105,1,5,17,3,1,1,60
1264,81,1,1,3,3,2,1,60
1265,97,1,2,2,3,1,3,30
1266,78,1,1,2,3,2,1,30
1267,56,1,1,2,3,1,1,30
1268,28,1,2,10,3,2,2,30
1269,100,1,5,2,3,2,1,60
1270,109,1,1,13,3,2,1,20
1271,1,1,1,9,3,5,1,30
1272,65,2,1,17,2,3,2,60
1273,127,1,2,7,3,4,1,60
1274,88,1,2,11,3,2,2,30
1275,136,1,8,6,3,2,1,30
1276,63,2,8,2,2,2,3,70
1277,112,2,7,9,3,3,2,60
1278,157,1,1,3,3,2,1,30
1279,45,2,2,2,3,2,1,70
1280,64,1,1,2,3,3,1,20
1281,44,1,1,7,3,1,1,60
1282,6,2,8,2,3,2,2,40
1283,74,1,2,6,3,3,1,30
1284,47,1,1,7,3,1,1,30
1285,130,2,1,9,2,1,2,40
1286,111,1,1,2,3,4,1,30
1287,96,2,2,2,3,3,1,60
1288,88,2,3,2,3,3,4,30
1289,97,1,1,2,2,1,2,60
1290,100,1,1,6,3,1,2,30
1291,14,1,1,25,3,3,1,40
1292,125,1,5,2,3,2,1,60
1293,82,2,8,4,2,2,1,20
1294,90,2,1,2,3,2,1,50
1295,88,1,8,2,3,5,3,60
1296,145,1,1,9,3,3,1,40
1297,140,1,1,3,3,4,1,30
1298,112,1,4,2,2,2,2,60
1299,116,2,2,16,3,2,1,30
1300,32,1,2,9,3,1,1,30
1301,13,2,1,11,3,2,1,20
1302,40,1,2,9,3,2,2,30
1303,113,1,2,9,3,2,1,30
1304,64,2,1,6,3,2,2,30
1305,47,2,8,2,1,1,4,70
1306,19,2,1,2,3,2,1,30
1307,100,1,2,16,2,5,1,30
1308,65,1,2,2,3,2,1,30
1309,78,1,1,2,3,2,1,30
1310,64,1,1,7,3,1,1,30
1311,47,2,2,2,3,3,3,30
1312,43,1,1,7,2,1,2,30
1313,17,1,3,10,3,1,2,70
1314,44,1,7,20,3,2,1,70
1315,60,1,8,2,3,2,4,60
1316,78,1,1,9,3,2,1,30
1317,22,1,1,6,3,2,1,60
1318,71,1,2,9,3,2,1,30
1319,18,2,6,12,2,2,2,60
1320,33,2,1,5,2,1,1,60
1321,22,2,1,2,3,1,1,30
1322,90,1,1,2,3,1,1,30
1323,9,2,1,2,3,2,1,40
1324,141,2,1,25,3,2,1,30
1325,51,1,1,2,3,2,1,70
1326,149,1,1,7,3,2,1,30
1327,112,2,1,11,3,1,1,70
1328,104,1,1,2,3,2,1,50
1329,45,1,5,5,3,1,4,20
1330,112,1,1,2,3,1,1,30
1331,38,1,8,2,3,2,2,30
1332,22,1,1,3,3,2,1,30
1333,81,2,1,16,3,1,1,30
1334,84,1,1,9,2,1,2,30
1335,109,1,2,2,3,2,4,30
1336,1,1,7,6,3,3,1,50
1337,89,1,1,9,3,2,3,30
1338,19,1,1,7,3,1,1,40
1339,24,2,2,13,2,2,2,50
1340,130,2,5,2,2,1,1,30
1341,82,1,1,17,3,2,2,70
1342,50,1,1,2,3,2,1,50
1343,97,1,1,11,3,1,1,30
1344,48,2,4,2,3,1,1,30
1345,74,1,1,14,2,1,1,30
1346,68,2,1,2,3,1,1,70
1347,38,1,2,2,2,2,3,40
1348,113,1,1,2,3,2,1,30
1349,43,2,1,10,1,2,3,70
1350,49,2,1,10,2,5,1,50
1351,21,2,2,37,3,3,1,60
1352,83,2,2,2,3,2,1,20
1353,47,1,6,6,3,3,1,30
1354,35,1,1,13,3,2,1,30
1355,76,2,1,9,3,3,1,30
1356,122,1,2,2,3,2,2,30
1357,9,2,3,3,2,2,2,30
1358,83,1,1,3,3,3,1,40
1359,12,2,1,16,3,1,1,60
1360,74,1,7,6,3,2,2,30
1361,112,1,1,11,3,2,2,30
1362,66,1,2,9,3,2,2,30
1363,50,1,5,2,3,1,1,30
1364,33,2,2,9,3,2,2,70
1365,142,1,1,7,3,3,3,60
1366,84,2,4,2,3,1,1,60
1367,33,2,8,14,3,1,3,60
1368,31,1,1,3,3,2,1,70
1369,47,2,2,7,3,3,3,40
1370,40,1,1,7,2,2,1,30
1371,68,1,1,5,3,2,1,60
1372,58,2,3,3,3,2,2,40
1373,34,2,1,2,3,2,1,60
1374,117,2,1,17,3,2,1,20
1375,60,2,1,9,3,2,1,40
1376,34,2,2,3,3,2,2,30
1377,71,2,1,6,2,1,1,30
1378,132,1,1,2,3,2,2,70
1379,49,1,2,2,3,3,1,30
1380,18,2,1,16,3,1,1,30
1381,104,2,1,9,3,2,2,30
1382,115,2,1,2,1,2,1,60
1383,160,2,1,2,3,3,1,30
1384,121,2,1,7,3,2,2,20
1385,163,1,1,2,2,1,2,30
1386,14,2,8,2,3,2,2,30
1387,94,2,1,6,3,2,1,30
1388,66,2,1,16,1,1,5,60
1389,1,1,1,4,3,3,1,50
1390,123,1,7,9,3,2,1,20
1391,62,1,1,7,3,1,1,30
1392,37,2,1,2,2,1,1,30
1393,84,1,1,7,3,1,1,50
1394,51,1,5,26,3,2,3,30
1395,2,2,2,9,3,2,1,50
1396,134,1,1,13,3,2,3,30
1397,8,2,4,2,3,5,3,60
1398,34,1,1,3,3,1,1,30
1399,68,1,1,9,3,1,1,50
1400,103,2,1,2,3,2,2,30
1401,77,1,8,11,2,3,2,40
1402,76,1,2,3,3,2,1,30
1403,1,2,1,38,3,3,1,30
1404,90,1,1,7,3,1,2,40
1405,95,1,1,3,3,1,2,40
1406,112,2,2,3,3,1,1,30
1407,117,1,1,7,3,1,1,60
1408,164,2,8,13,1,2,1,70
1409,141,2,2,7,3,1,1,30
1410,95,1,1,17,3,2,2,60
1411,139,1,1,3,3,1,1,60
1412,60,2,1,9,3,1,1,50
1413,3,1,1,7,3,1,1,60
1414,48,2,1,22,1,1,3,70
1415,164,1,1,16,2,5,2,30
1416,66,1,2,13,3,2,1,30
1417,8,2,1,13,3,2,2,20
1418,63,1,1,2,3,1,1,60
1419,29,2,5,9,3,1,1,30
1420,112,2,1,39,3,1,3,70
1421,86,1,1,16,3,1,2,30
1422,38,1,1,2,3,3,3,30
1423,165,2,1,25,2,3,3,30
1424,44,1,1,9,2,4,2,60
1425,64,2,3,8,3,2,1,40
1426,33,1,8,9,3,1,1,70
1427,33,2,1,9,3,3,1,30
1428,102,1,2,16,3,2,3,30
1429,4,1,5,17,3,2,1,50
1430,12,1,1,2,2,2,1,40
1431,35,2,2,9,3,4,1,30
1432,33,2,1,13,3,1,3,40
1433,121,1,1,9,3,2,1,70
1434,81,2,1,7,3,2,1,30
1435,45,1,1,9,3,2,1,50
1436,68,1,1,9,3,4,1,30
1437,13,1,1,2,3,1,1,30
1438,72,2,1,13,3,2,1,70
1439,45,1,1,14,3,2,3,60
1440,76,1,1,9,3,2,1,30
1441,84,2,1,2,2,1,3,30
1442,116,1,4,40,3,1,1,30
1443,112,1,1,13,3,3,2,60
1444,122,1,5,7,3,2,2,30
1445,44,1,1,9,3,2,2,20
1446,84,1,2,23,3,1,3,30
1447,49,1,8,2,2,3,2,70
1448,165,2,2,2,3,1,2,30
1449,17,1,1,13,3,2,3,70
1450,34,1,1,2,2,1,1,30
1451,166,1,1,13,3,2,3,40
1452,97,2,2,16,3,3,1,30
1453,56,1,3,2,3,2,1,30
1454,47,1,1,9,2,1,1,70
1455,10,1,1,2,3,2,1,30
1456,22,1,1,2,3,2,2,50
1457,48,2,1,2,3,2,1,30
1458,56,1,1,2,2,4,3,30
1459,124,1,2,26,3,2,1,60
1460,48,2,3,9,3,2,1,30
1461,99,1,7,7,3,1,1,30
1462,18,2,1,7,3,1,1,30
1463,149,1,1,9,3,2,1,30
1464,50,2,1,2,2,2,1,70
1465,14,2,2,9,3,2,1,60
1466,25,1,1,11,2,2,1,30
1467,8,1,2,2,3,1,2,30
1468,43,1,1,17,3,2,2,30
1469,97,1,2,7,3,4,2,30
1470,62,1,1,2,3,2,1,30
1471,2,1,1,5,3,3,3,30
1472,52,1,1,7,3,2,1,30
1473,8,2,2,6,2,4,2,30
1474,23,1,2,9,3,2,1,30
1475,33,1,6,7,3,2,1,30
1476,78,1,1,13,3,1,1,70
1477,43,2,1,9,3,2,1,50
1478,124,1,7,16,3,1,1,30
1479,29,1,2,11,2,1,2,60
1480,57,1,1,9,3,2,1,20
1481,66,1,1,3,3,2,2,30
1482,131,2,3,2,3,3,1,30
1483,58,2,3,9,1,2,4,60
1484,86,1,4,2,3,5,1,30
1485,135,2,6,2,3,2,3,60
1486,72,2,1,14,3,2,3,60
1487,134,1,1,14,3,1,2,30
1488,72,1,2,3,2,2,2,70
1489,88,1,1,2,2,1,2,30
1490,56,2,1,14,2,2,2,70
1491,44,1,1,9,2,2,2,40
1492,95,1,8,2,3,2,3,30
1493,64,1,3,9,3,1,2,30
1494,25,1,1,13,3,2,2,30
1495,81,1,8,2,3,1,1,60
1496,52,1,1,8,3,2,1,60
1497,39,1,3,13,3,2,1,50
1498,25,1,2,13,3,1,2,30
1499,36,1,1,10,3,2,1,60
1500,53,1,1,2,3,2,1,60
1501,110,1,5,11,3,2,1,30
1502,58,2,1,7,3,4,1,60
1503,9,1,8,2,3,1,2,30
1504,100,2,1,9,3,2,1,30
1505,48,2,7,16,3,2,1,30
1506,60,1,1,9,3,2,1,30
1507,44,1,8,9,3,2,4,40
1508,33,2,1,13,3,2,1,30
1509,127,1,1,9,2,1,1,30
1510,167,2,2,19,3,2,1,40
1511,32,1,5,7,3,5,1,30
1512,87,1,1,2,2,2,1,60
1513,79,2,1,2,3,2,1,30
1514,100,2,2,2,3,3,1,30
1515,42,1,2,18,2,2,2,70
1516,136,1,1,9,2,1,3,30
1517,25,1,4,2,3,2,2,40
1518,74,2,1,2,3,2,1,30
